,image_path,h,w,f_i,x1,y1,x2,y2,emotion,emo_confidence
1342,C:\mywork\ml\deepfaceAndEmotion\source\0e44257b8dad495e97144314455849f2.jpg,432,768,4,139,111,159,147,angry,0.0
1343,C:\mywork\ml\deepfaceAndEmotion\source\0e78187e8b4648f1ab8b9bce00e249aa.jpg,400,640,0,486,313,507,339,sad,0.0
1344,C:\mywork\ml\deepfaceAndEmotion\source\0e78187e8b4648f1ab8b9bce00e249aa.jpg,400,640,1,464,106,485,132,happy,0.0
1345,C:\mywork\ml\deepfaceAndEmotion\source\0e78187e8b4648f1ab8b9bce00e249aa.jpg,400,640,2,516,125,537,151,happy,0.0
1346,C:\mywork\ml\deepfaceAndEmotion\source\0e78187e8b4648f1ab8b9bce00e249aa.jpg,400,640,3,526,12,544,36,neutral,0.0
1347,C:\mywork\ml\deepfaceAndEmotion\source\0e78187e8b4648f1ab8b9bce00e249aa.jpg,400,640,4,544,242,563,266,sad,0.0
1348,C:\mywork\ml\deepfaceAndEmotion\source\0e78187e8b4648f1ab8b9bce00e249aa.jpg,400,640,5,463,38,482,62,neutral,0.0
1349,C:\mywork\ml\deepfaceAndEmotion\source\0e78187e8b4648f1ab8b9bce00e249aa.jpg,400,640,6,311,208,329,233,neutral,0.0
1350,C:\mywork\ml\deepfaceAndEmotion\source\0e78187e8b4648f1ab8b9bce00e249aa.jpg,400,640,7,141,295,164,326,happy,0.0
1351,C:\mywork\ml\deepfaceAndEmotion\source\0e78187e8b4648f1ab8b9bce00e249aa.jpg,400,640,8,546,197,563,218,sad,0.0
1352,C:\mywork\ml\deepfaceAndEmotion\source\0e78187e8b4648f1ab8b9bce00e249aa.jpg,400,640,9,263,283,283,310,happy,0.0
1353,C:\mywork\ml\deepfaceAndEmotion\source\0e78187e8b4648f1ab8b9bce00e249aa.jpg,400,640,10,532,342,553,364,fear,0.0
1354,C:\mywork\ml\deepfaceAndEmotion\source\0e78187e8b4648f1ab8b9bce00e249aa.jpg,400,640,11,212,294,234,325,happy,0.0
1355,C:\mywork\ml\deepfaceAndEmotion\source\0e78187e8b4648f1ab8b9bce00e249aa.jpg,400,640,12,85,274,106,299,angry,0.0
1356,C:\mywork\ml\deepfaceAndEmotion\source\0e78187e8b4648f1ab8b9bce00e249aa.jpg,400,640,13,73,173,91,197,sad,0.0
1357,C:\mywork\ml\deepfaceAndEmotion\source\0e78187e8b4648f1ab8b9bce00e249aa.jpg,400,640,14,357,316,374,339,sad,0.0
1358,C:\mywork\ml\deepfaceAndEmotion\source\0e78187e8b4648f1ab8b9bce00e249aa.jpg,400,640,15,465,258,481,284,angry,0.0
1359,C:\mywork\ml\deepfaceAndEmotion\source\0e78187e8b4648f1ab8b9bce00e249aa.jpg,400,640,16,57,116,72,137,sad,0.0
1360,C:\mywork\ml\deepfaceAndEmotion\source\0e78187e8b4648f1ab8b9bce00e249aa.jpg,400,640,17,604,33,620,56,happy,0.0
1361,C:\mywork\ml\deepfaceAndEmotion\source\0e78187e8b4648f1ab8b9bce00e249aa.jpg,400,640,18,495,41,511,65,neutral,0.0
1362,C:\mywork\ml\deepfaceAndEmotion\source\0e78187e8b4648f1ab8b9bce00e249aa.jpg,400,640,19,552,45,568,67,neutral,0.0
1363,C:\mywork\ml\deepfaceAndEmotion\source\0e78187e8b4648f1ab8b9bce00e249aa.jpg,400,640,20,182,248,198,271,sad,0.0
1364,C:\mywork\ml\deepfaceAndEmotion\source\0e78187e8b4648f1ab8b9bce00e249aa.jpg,400,640,21,126,181,142,204,neutral,0.0
1365,C:\mywork\ml\deepfaceAndEmotion\source\0e78187e8b4648f1ab8b9bce00e249aa.jpg,400,640,22,308,171,326,195,angry,0.0
1366,C:\mywork\ml\deepfaceAndEmotion\source\0e78187e8b4648f1ab8b9bce00e249aa.jpg,400,640,23,126,294,142,320,sad,0.0
1367,C:\mywork\ml\deepfaceAndEmotion\source\0e78187e8b4648f1ab8b9bce00e249aa.jpg,400,640,24,260,45,275,66,neutral,0.0
1368,C:\mywork\ml\deepfaceAndEmotion\source\0e78187e8b4648f1ab8b9bce00e249aa.jpg,400,640,25,482,24,498,45,sad,0.0
1369,C:\mywork\ml\deepfaceAndEmotion\source\0e78187e8b4648f1ab8b9bce00e249aa.jpg,400,640,26,300,307,315,332,fear,0.0
1370,C:\mywork\ml\deepfaceAndEmotion\source\0e78187e8b4648f1ab8b9bce00e249aa.jpg,400,640,27,172,105,187,126,fear,0.0
1371,C:\mywork\ml\deepfaceAndEmotion\source\0e78187e8b4648f1ab8b9bce00e249aa.jpg,400,640,28,178,161,195,182,neutral,0.0
1372,C:\mywork\ml\deepfaceAndEmotion\source\0e78187e8b4648f1ab8b9bce00e249aa.jpg,400,640,29,329,215,345,240,happy,0.0
1373,C:\mywork\ml\deepfaceAndEmotion\source\0e78187e8b4648f1ab8b9bce00e249aa.jpg,400,640,30,379,172,396,202,sad,0.0
1374,C:\mywork\ml\deepfaceAndEmotion\source\0e78187e8b4648f1ab8b9bce00e249aa.jpg,400,640,31,619,213,637,234,neutral,0.0
1375,C:\mywork\ml\deepfaceAndEmotion\source\0e78187e8b4648f1ab8b9bce00e249aa.jpg,400,640,32,300,154,316,175,neutral,0.0
1376,C:\mywork\ml\deepfaceAndEmotion\source\0e78187e8b4648f1ab8b9bce00e249aa.jpg,400,640,33,226,166,246,191,happy,0.0
1377,C:\mywork\ml\deepfaceAndEmotion\source\0e78187e8b4648f1ab8b9bce00e249aa.jpg,400,640,34,0,263,15,288,fear,0.0
1378,C:\mywork\ml\deepfaceAndEmotion\source\0e78187e8b4648f1ab8b9bce00e249aa.jpg,400,640,35,428,38,441,62,sad,0.0
1379,C:\mywork\ml\deepfaceAndEmotion\source\0e78187e8b4648f1ab8b9bce00e249aa.jpg,400,640,36,27,207,45,232,neutral,0.0
1380,C:\mywork\ml\deepfaceAndEmotion\source\0e78187e8b4648f1ab8b9bce00e249aa.jpg,400,640,37,116,170,130,190,sad,0.0
1381,C:\mywork\ml\deepfaceAndEmotion\source\0e78187e8b4648f1ab8b9bce00e249aa.jpg,400,640,38,0,197,7,218,sad,0.0
1382,C:\mywork\ml\deepfaceAndEmotion\source\0e78187e8b4648f1ab8b9bce00e249aa.jpg,400,640,39,157,250,175,275,sad,0.0
1383,C:\mywork\ml\deepfaceAndEmotion\source\0e78187e8b4648f1ab8b9bce00e249aa.jpg,400,640,40,259,232,279,260,neutral,0.0
1384,C:\mywork\ml\deepfaceAndEmotion\source\0e78187e8b4648f1ab8b9bce00e249aa.jpg,400,640,41,296,239,313,261,neutral,0.0
1385,C:\mywork\ml\deepfaceAndEmotion\source\0e78187e8b4648f1ab8b9bce00e249aa.jpg,400,640,42,389,321,404,345,sad,0.0
1386,C:\mywork\ml\deepfaceAndEmotion\source\0ef3fab5123841a8b72936f78a46cbe3.jpg,500,700,0,204,97,272,179,angry,0.0
1387,C:\mywork\ml\deepfaceAndEmotion\source\0ef3fab5123841a8b72936f78a46cbe3.jpg,500,700,1,39,132,102,209,angry,0.0
1388,C:\mywork\ml\deepfaceAndEmotion\source\0ef3fab5123841a8b72936f78a46cbe3.jpg,500,700,2,383,62,448,156,sad,0.0
1389,C:\mywork\ml\deepfaceAndEmotion\source\0ef3fab5123841a8b72936f78a46cbe3.jpg,500,700,3,470,104,534,189,neutral,0.0
1390,C:\mywork\ml\deepfaceAndEmotion\source\0f8104accac84726bd8b8915c6cd5493.jpg,435,660,0,153,95,177,128,neutral,0.0
1391,C:\mywork\ml\deepfaceAndEmotion\source\0f8104accac84726bd8b8915c6cd5493.jpg,435,660,1,229,96,255,132,neutral,0.0
1392,C:\mywork\ml\deepfaceAndEmotion\source\0f8104accac84726bd8b8915c6cd5493.jpg,435,660,2,481,180,504,206,sad,0.0
1393,C:\mywork\ml\deepfaceAndEmotion\source\0f8104accac84726bd8b8915c6cd5493.jpg,435,660,3,407,175,430,204,neutral,0.0
1394,C:\mywork\ml\deepfaceAndEmotion\source\0f8104accac84726bd8b8915c6cd5493.jpg,435,660,4,610,166,632,191,happy,0.0
1395,C:\mywork\ml\deepfaceAndEmotion\source\0f8104accac84726bd8b8915c6cd5493.jpg,435,660,5,81,86,102,115,happy,0.0
1396,C:\mywork\ml\deepfaceAndEmotion\source\0f8104accac84726bd8b8915c6cd5493.jpg,435,660,6,33,79,58,114,sad,0.0
1397,C:\mywork\ml\deepfaceAndEmotion\source\0f8104accac84726bd8b8915c6cd5493.jpg,435,660,7,448,176,465,198,neutral,0.0
1398,C:\mywork\ml\deepfaceAndEmotion\source\0f8104accac84726bd8b8915c6cd5493.jpg,435,660,8,322,62,347,95,neutral,0.0
1399,C:\mywork\ml\deepfaceAndEmotion\source\0f8104accac84726bd8b8915c6cd5493.jpg,435,660,9,0,92,9,120,sad,0.0
1400,C:\mywork\ml\deepfaceAndEmotion\source\0f8104accac84726bd8b8915c6cd5493.jpg,435,660,10,378,100,396,121,neutral,0.0
1401,C:\mywork\ml\deepfaceAndEmotion\source\0f8104accac84726bd8b8915c6cd5493.jpg,435,660,11,124,77,143,102,fear,0.0
1402,C:\mywork\ml\deepfaceAndEmotion\source\0f8104accac84726bd8b8915c6cd5493.jpg,435,660,12,115,88,134,113,surprise,0.0
1403,C:\mywork\ml\deepfaceAndEmotion\source\0f8104accac84726bd8b8915c6cd5493.jpg,435,660,13,374,186,393,205,neutral,0.0
1404,C:\mywork\ml\deepfaceAndEmotion\source\0f8104accac84726bd8b8915c6cd5493.jpg,435,660,14,116,86,139,113,angry,0.0
1405,C:\mywork\ml\deepfaceAndEmotion\source\0f8104accac84726bd8b8915c6cd5493.jpg,435,660,15,120,77,142,109,neutral,0.0
1406,C:\mywork\ml\deepfaceAndEmotion\source\0f8104accac84726bd8b8915c6cd5493.jpg,435,660,16,420,370,451,430,sad,0.0
1407,C:\mywork\ml\deepfaceAndEmotion\source\0f8104accac84726bd8b8915c6cd5493.jpg,435,660,17,374,95,395,121,neutral,0.0
1408,C:\mywork\ml\deepfaceAndEmotion\source\0f9278cab07543da8e67f686d9708aa8.jpg,2732,4096,0,1943,803,2892,2247,happy,0.0
1409,C:\mywork\ml\deepfaceAndEmotion\source\0f9278cab07543da8e67f686d9708aa8.jpg,2732,4096,1,2,817,436,1317,sad,0.0
1410,C:\mywork\ml\deepfaceAndEmotion\source\0f9278cab07543da8e67f686d9708aa8.jpg,2732,4096,2,736,2097,1196,2699,happy,0.0
1411,C:\mywork\ml\deepfaceAndEmotion\source\0f9278cab07543da8e67f686d9708aa8.jpg,2732,4096,3,927,865,1115,1069,fear,0.0
1412,C:\mywork\ml\deepfaceAndEmotion\source\0f9278cab07543da8e67f686d9708aa8.jpg,2732,4096,4,1385,909,1580,1122,happy,0.0
1413,C:\mywork\ml\deepfaceAndEmotion\source\0f9278cab07543da8e67f686d9708aa8.jpg,2732,4096,5,3380,564,3614,894,fear,0.0
1414,C:\mywork\ml\deepfaceAndEmotion\source\0f9278cab07543da8e67f686d9708aa8.jpg,2732,4096,6,1638,934,1787,1123,happy,0.0
1415,C:\mywork\ml\deepfaceAndEmotion\source\0f9278cab07543da8e67f686d9708aa8.jpg,2732,4096,7,1786,1806,2151,2224,sad,0.0
1416,C:\mywork\ml\deepfaceAndEmotion\source\0f9278cab07543da8e67f686d9708aa8.jpg,2732,4096,8,3238,770,3367,966,sad,0.0
1417,C:\mywork\ml\deepfaceAndEmotion\source\0f9278cab07543da8e67f686d9708aa8.jpg,2732,4096,9,3731,136,4072,585,sad,0.0
1418,C:\mywork\ml\deepfaceAndEmotion\source\0fd62230f7684eba9ad51475791d0bbd.jpg,1875,2500,0,679,843,711,883,neutral,0.0
1419,C:\mywork\ml\deepfaceAndEmotion\source\0fd62230f7684eba9ad51475791d0bbd.jpg,1875,2500,1,1414,847,1444,884,fear,0.0
1420,C:\mywork\ml\deepfaceAndEmotion\source\0fd62230f7684eba9ad51475791d0bbd.jpg,1875,2500,2,1441,788,1469,822,happy,0.0
1421,C:\mywork\ml\deepfaceAndEmotion\source\0fd62230f7684eba9ad51475791d0bbd.jpg,1875,2500,3,973,796,1005,839,neutral,0.0
1422,C:\mywork\ml\deepfaceAndEmotion\source\0fd62230f7684eba9ad51475791d0bbd.jpg,1875,2500,4,1067,745,1091,775,sad,0.0
1423,C:\mywork\ml\deepfaceAndEmotion\source\0fd62230f7684eba9ad51475791d0bbd.jpg,1875,2500,5,1129,720,1152,746,neutral,0.0
1424,C:\mywork\ml\deepfaceAndEmotion\source\0fd62230f7684eba9ad51475791d0bbd.jpg,1875,2500,6,1561,749,1587,781,sad,0.0
1425,C:\mywork\ml\deepfaceAndEmotion\source\0fd62230f7684eba9ad51475791d0bbd.jpg,1875,2500,7,1285,712,1309,740,neutral,0.0
1426,C:\mywork\ml\deepfaceAndEmotion\source\0fd62230f7684eba9ad51475791d0bbd.jpg,1875,2500,8,1318,785,1348,823,happy,0.0
1427,C:\mywork\ml\deepfaceAndEmotion\source\0fd62230f7684eba9ad51475791d0bbd.jpg,1875,2500,9,682,771,711,806,sad,0.0
1428,C:\mywork\ml\deepfaceAndEmotion\source\0fd62230f7684eba9ad51475791d0bbd.jpg,1875,2500,10,866,790,897,828,neutral,0.0
1429,C:\mywork\ml\deepfaceAndEmotion\source\0fd62230f7684eba9ad51475791d0bbd.jpg,1875,2500,11,1389,757,1422,798,neutral,0.0
1430,C:\mywork\ml\deepfaceAndEmotion\source\0fd62230f7684eba9ad51475791d0bbd.jpg,1875,2500,12,773,801,802,836,angry,0.0
1431,C:\mywork\ml\deepfaceAndEmotion\source\0fd62230f7684eba9ad51475791d0bbd.jpg,1875,2500,13,1251,712,1274,740,fear,0.0
1432,C:\mywork\ml\deepfaceAndEmotion\source\0fd62230f7684eba9ad51475791d0bbd.jpg,1875,2500,14,476,835,507,873,neutral,0.0
1433,C:\mywork\ml\deepfaceAndEmotion\source\0fd62230f7684eba9ad51475791d0bbd.jpg,1875,2500,15,1190,746,1215,776,happy,0.0
1434,C:\mywork\ml\deepfaceAndEmotion\source\0fd62230f7684eba9ad51475791d0bbd.jpg,1875,2500,16,1631,839,1658,870,neutral,0.0
1435,C:\mywork\ml\deepfaceAndEmotion\source\0fd62230f7684eba9ad51475791d0bbd.jpg,1875,2500,17,1504,721,1527,750,fear,0.0
1436,C:\mywork\ml\deepfaceAndEmotion\source\0fd62230f7684eba9ad51475791d0bbd.jpg,1875,2500,18,852,750,875,780,happy,0.0
1437,C:\mywork\ml\deepfaceAndEmotion\source\0fd62230f7684eba9ad51475791d0bbd.jpg,1875,2500,19,1999,804,2021,833,sad,0.0
1438,C:\mywork\ml\deepfaceAndEmotion\source\0fd62230f7684eba9ad51475791d0bbd.jpg,1875,2500,20,724,808,749,837,sad,0.0
1439,C:\mywork\ml\deepfaceAndEmotion\source\0fd62230f7684eba9ad51475791d0bbd.jpg,1875,2500,21,1255,761,1282,796,neutral,0.0
1440,C:\mywork\ml\deepfaceAndEmotion\source\0fd62230f7684eba9ad51475791d0bbd.jpg,1875,2500,22,1582,704,1602,727,neutral,0.0
1441,C:\mywork\ml\deepfaceAndEmotion\source\0fd62230f7684eba9ad51475791d0bbd.jpg,1875,2500,23,1537,825,1566,859,neutral,0.0
1442,C:\mywork\ml\deepfaceAndEmotion\source\0fd62230f7684eba9ad51475791d0bbd.jpg,1875,2500,24,978,725,1000,752,fear,0.0
1443,C:\mywork\ml\deepfaceAndEmotion\source\0fd62230f7684eba9ad51475791d0bbd.jpg,1875,2500,25,1943,874,1968,906,sad,0.0
1444,C:\mywork\ml\deepfaceAndEmotion\source\0fd62230f7684eba9ad51475791d0bbd.jpg,1875,2500,26,519,768,543,796,neutral,0.0
1445,C:\mywork\ml\deepfaceAndEmotion\source\0fd62230f7684eba9ad51475791d0bbd.jpg,1875,2500,27,1221,752,1245,782,fear,0.0
1446,C:\mywork\ml\deepfaceAndEmotion\source\0fd62230f7684eba9ad51475791d0bbd.jpg,1875,2500,28,1144,762,1170,795,sad,0.0
1447,C:\mywork\ml\deepfaceAndEmotion\source\0fd62230f7684eba9ad51475791d0bbd.jpg,1875,2500,29,1251,766,1280,801,neutral,0.0
1448,C:\mywork\ml\deepfaceAndEmotion\source\0fd62230f7684eba9ad51475791d0bbd.jpg,1875,2500,30,1500,809,1522,838,fear,0.0
1449,C:\mywork\ml\deepfaceAndEmotion\source\0fd62230f7684eba9ad51475791d0bbd.jpg,1875,2500,31,1872,822,1897,854,sad,0.0
1450,C:\mywork\ml\deepfaceAndEmotion\source\0fd62230f7684eba9ad51475791d0bbd.jpg,1875,2500,32,310,849,340,886,happy,0.0
1451,C:\mywork\ml\deepfaceAndEmotion\source\0fd62230f7684eba9ad51475791d0bbd.jpg,1875,2500,33,1394,714,1417,741,surprise,0.0
1452,C:\mywork\ml\deepfaceAndEmotion\source\0fd62230f7684eba9ad51475791d0bbd.jpg,1875,2500,34,1351,807,1377,841,neutral,0.0
1453,C:\mywork\ml\deepfaceAndEmotion\source\0fd62230f7684eba9ad51475791d0bbd.jpg,1875,2500,35,906,773,932,804,neutral,0.0
1454,C:\mywork\ml\deepfaceAndEmotion\source\0fd62230f7684eba9ad51475791d0bbd.jpg,1875,2500,36,624,842,657,881,angry,0.0
1455,C:\mywork\ml\deepfaceAndEmotion\source\0fd62230f7684eba9ad51475791d0bbd.jpg,1875,2500,37,1416,664,1432,685,sad,0.0
1456,C:\mywork\ml\deepfaceAndEmotion\source\0fd62230f7684eba9ad51475791d0bbd.jpg,1875,2500,38,727,750,749,777,fear,0.0
1457,C:\mywork\ml\deepfaceAndEmotion\source\0fd62230f7684eba9ad51475791d0bbd.jpg,1875,2500,39,1628,782,1654,813,sad,0.0
1458,C:\mywork\ml\deepfaceAndEmotion\source\0fd62230f7684eba9ad51475791d0bbd.jpg,1875,2500,40,689,811,716,839,angry,0.0
1459,C:\mywork\ml\deepfaceAndEmotion\source\0fe46587fef14dec834a66a71cba87ff.jpg,300,450,0,111,58,159,115,angry,0.0
1460,C:\mywork\ml\deepfaceAndEmotion\source\0fe46587fef14dec834a66a71cba87ff.jpg,300,450,1,34,33,65,72,sad,0.0
1461,C:\mywork\ml\deepfaceAndEmotion\source\0fe46587fef14dec834a66a71cba87ff.jpg,300,450,2,27,106,68,165,sad,0.0
1462,C:\mywork\ml\deepfaceAndEmotion\source\0fe46587fef14dec834a66a71cba87ff.jpg,300,450,3,274,27,311,82,neutral,0.0
1463,C:\mywork\ml\deepfaceAndEmotion\source\0fe46587fef14dec834a66a71cba87ff.jpg,300,450,4,155,28,185,66,sad,0.0
1464,C:\mywork\ml\deepfaceAndEmotion\source\0fe46587fef14dec834a66a71cba87ff.jpg,300,450,5,438,64,450,130,sad,0.0
1465,C:\mywork\ml\deepfaceAndEmotion\source\0fe46587fef14dec834a66a71cba87ff.jpg,300,450,6,361,0,387,24,neutral,0.0
1466,C:\mywork\ml\deepfaceAndEmotion\source\0feb3d90a46b426998d98f5e02aefa00.jpg,414,621,0,531,351,556,382,happy,0.0
1467,C:\mywork\ml\deepfaceAndEmotion\source\0feb3d90a46b426998d98f5e02aefa00.jpg,414,621,1,165,133,189,163,surprise,0.0
1468,C:\mywork\ml\deepfaceAndEmotion\source\0feb3d90a46b426998d98f5e02aefa00.jpg,414,621,2,284,15,306,44,angry,0.0
1469,C:\mywork\ml\deepfaceAndEmotion\source\0feb3d90a46b426998d98f5e02aefa00.jpg,414,621,3,3,77,25,107,sad,0.0
1470,C:\mywork\ml\deepfaceAndEmotion\source\0feb3d90a46b426998d98f5e02aefa00.jpg,414,621,4,445,307,469,334,neutral,0.0
1471,C:\mywork\ml\deepfaceAndEmotion\source\0feb3d90a46b426998d98f5e02aefa00.jpg,414,621,5,172,177,196,205,happy,0.0
1472,C:\mywork\ml\deepfaceAndEmotion\source\0feb3d90a46b426998d98f5e02aefa00.jpg,414,621,6,407,366,430,398,happy,0.0
1473,C:\mywork\ml\deepfaceAndEmotion\source\0feb3d90a46b426998d98f5e02aefa00.jpg,414,621,7,427,27,447,57,neutral,0.0
1474,C:\mywork\ml\deepfaceAndEmotion\source\0feb3d90a46b426998d98f5e02aefa00.jpg,414,621,8,176,34,197,58,happy,0.0
1475,C:\mywork\ml\deepfaceAndEmotion\source\0feb3d90a46b426998d98f5e02aefa00.jpg,414,621,9,0,246,16,280,fear,0.0
1476,C:\mywork\ml\deepfaceAndEmotion\source\0feb3d90a46b426998d98f5e02aefa00.jpg,414,621,10,333,372,356,402,sad,0.0
1477,C:\mywork\ml\deepfaceAndEmotion\source\0feb3d90a46b426998d98f5e02aefa00.jpg,414,621,11,265,167,289,197,neutral,0.0
1478,C:\mywork\ml\deepfaceAndEmotion\source\0feb3d90a46b426998d98f5e02aefa00.jpg,414,621,12,52,165,74,190,fear,0.0
1479,C:\mywork\ml\deepfaceAndEmotion\source\0feb3d90a46b426998d98f5e02aefa00.jpg,414,621,13,218,304,243,333,sad,0.0
1480,C:\mywork\ml\deepfaceAndEmotion\source\0feb3d90a46b426998d98f5e02aefa00.jpg,414,621,14,464,281,488,315,surprise,0.0
1481,C:\mywork\ml\deepfaceAndEmotion\source\0feb3d90a46b426998d98f5e02aefa00.jpg,414,621,15,88,119,112,148,angry,0.0
1482,C:\mywork\ml\deepfaceAndEmotion\source\0feb3d90a46b426998d98f5e02aefa00.jpg,414,621,16,381,74,405,103,angry,0.0
1483,C:\mywork\ml\deepfaceAndEmotion\source\0feb3d90a46b426998d98f5e02aefa00.jpg,414,621,17,332,12,353,39,happy,0.0
1484,C:\mywork\ml\deepfaceAndEmotion\source\0feb3d90a46b426998d98f5e02aefa00.jpg,414,621,18,53,351,76,379,happy,0.0
1485,C:\mywork\ml\deepfaceAndEmotion\source\0feb3d90a46b426998d98f5e02aefa00.jpg,414,621,19,94,228,117,253,sad,0.0
1486,C:\mywork\ml\deepfaceAndEmotion\source\0feb3d90a46b426998d98f5e02aefa00.jpg,414,621,20,63,53,86,84,happy,0.0
1487,C:\mywork\ml\deepfaceAndEmotion\source\0feb3d90a46b426998d98f5e02aefa00.jpg,414,621,21,76,80,100,107,fear,0.0
1488,C:\mywork\ml\deepfaceAndEmotion\source\0feb3d90a46b426998d98f5e02aefa00.jpg,414,621,22,10,105,32,130,fear,0.0
1489,C:\mywork\ml\deepfaceAndEmotion\source\0feb3d90a46b426998d98f5e02aefa00.jpg,414,621,23,388,236,410,261,sad,0.0
1490,C:\mywork\ml\deepfaceAndEmotion\source\0feb3d90a46b426998d98f5e02aefa00.jpg,414,621,24,147,118,171,145,angry,0.0
1491,C:\mywork\ml\deepfaceAndEmotion\source\0feb3d90a46b426998d98f5e02aefa00.jpg,414,621,25,442,264,464,290,angry,0.0
1492,C:\mywork\ml\deepfaceAndEmotion\source\0feb3d90a46b426998d98f5e02aefa00.jpg,414,621,26,16,247,37,276,fear,0.0
1493,C:\mywork\ml\deepfaceAndEmotion\source\0feb3d90a46b426998d98f5e02aefa00.jpg,414,621,27,552,378,574,406,fear,0.0
1494,C:\mywork\ml\deepfaceAndEmotion\source\0feb3d90a46b426998d98f5e02aefa00.jpg,414,621,28,606,310,621,337,happy,0.0
1495,C:\mywork\ml\deepfaceAndEmotion\source\0feb3d90a46b426998d98f5e02aefa00.jpg,414,621,29,448,72,470,103,angry,0.0
1496,C:\mywork\ml\deepfaceAndEmotion\source\0feb3d90a46b426998d98f5e02aefa00.jpg,414,621,30,357,308,381,338,fear,0.0
1497,C:\mywork\ml\deepfaceAndEmotion\source\0feb3d90a46b426998d98f5e02aefa00.jpg,414,621,31,0,147,14,179,sad,0.0
1498,C:\mywork\ml\deepfaceAndEmotion\source\0feb3d90a46b426998d98f5e02aefa00.jpg,414,621,32,239,11,258,35,sad,0.0
1499,C:\mywork\ml\deepfaceAndEmotion\source\0feb3d90a46b426998d98f5e02aefa00.jpg,414,621,33,570,196,592,225,fear,0.0
1500,C:\mywork\ml\deepfaceAndEmotion\source\0feb3d90a46b426998d98f5e02aefa00.jpg,414,621,34,599,262,619,292,happy,0.0
1501,C:\mywork\ml\deepfaceAndEmotion\source\0feb3d90a46b426998d98f5e02aefa00.jpg,414,621,35,608,329,621,360,fear,0.0
1502,C:\mywork\ml\deepfaceAndEmotion\source\0feb3d90a46b426998d98f5e02aefa00.jpg,414,621,36,370,166,391,193,happy,0.0
1503,C:\mywork\ml\deepfaceAndEmotion\source\0feb3d90a46b426998d98f5e02aefa00.jpg,414,621,37,241,275,263,303,happy,0.0
1504,C:\mywork\ml\deepfaceAndEmotion\source\0feb3d90a46b426998d98f5e02aefa00.jpg,414,621,38,428,0,452,25,disgust,0.0
1505,C:\mywork\ml\deepfaceAndEmotion\source\0feb3d90a46b426998d98f5e02aefa00.jpg,414,621,39,568,175,591,200,surprise,0.0
1506,C:\mywork\ml\deepfaceAndEmotion\source\0feb3d90a46b426998d98f5e02aefa00.jpg,414,621,40,590,116,611,142,happy,0.0
1507,C:\mywork\ml\deepfaceAndEmotion\source\0feb3d90a46b426998d98f5e02aefa00.jpg,414,621,41,272,311,293,335,neutral,0.0
1508,C:\mywork\ml\deepfaceAndEmotion\source\0feb3d90a46b426998d98f5e02aefa00.jpg,414,621,42,603,228,620,249,sad,0.0
1509,C:\mywork\ml\deepfaceAndEmotion\source\0feb3d90a46b426998d98f5e02aefa00.jpg,414,621,43,318,201,337,222,surprise,0.0
1510,C:\mywork\ml\deepfaceAndEmotion\source\0feb3d90a46b426998d98f5e02aefa00.jpg,414,621,44,561,333,583,362,fear,0.0
1511,C:\mywork\ml\deepfaceAndEmotion\source\0feb3d90a46b426998d98f5e02aefa00.jpg,414,621,45,400,251,422,283,sad,0.0
1512,C:\mywork\ml\deepfaceAndEmotion\source\0feb3d90a46b426998d98f5e02aefa00.jpg,414,621,46,210,20,233,45,happy,0.0
1513,C:\mywork\ml\deepfaceAndEmotion\source\0feb3d90a46b426998d98f5e02aefa00.jpg,414,621,47,562,306,584,333,sad,0.0
1514,C:\mywork\ml\deepfaceAndEmotion\source\0feb3d90a46b426998d98f5e02aefa00.jpg,414,621,48,564,48,586,75,fear,0.0
1515,C:\mywork\ml\deepfaceAndEmotion\source\0feb3d90a46b426998d98f5e02aefa00.jpg,414,621,49,328,0,344,10,sad,0.0
1516,C:\mywork\ml\deepfaceAndEmotion\source\0feb3d90a46b426998d98f5e02aefa00.jpg,414,621,50,611,331,621,366,happy,0.0
1517,C:\mywork\ml\deepfaceAndEmotion\source\0feb3d90a46b426998d98f5e02aefa00.jpg,414,621,51,445,395,467,414,sad,0.0
1518,C:\mywork\ml\deepfaceAndEmotion\source\0feb3d90a46b426998d98f5e02aefa00.jpg,414,621,52,158,24,171,41,angry,0.0
1519,C:\mywork\ml\deepfaceAndEmotion\source\1056.jpg,768,1024,0,387,284,459,392,neutral,0.0
1520,C:\mywork\ml\deepfaceAndEmotion\source\1056.jpg,768,1024,1,637,255,732,365,happy,0.0
1521,C:\mywork\ml\deepfaceAndEmotion\source\1056.jpg,768,1024,2,488,305,572,406,sad,0.0
1522,C:\mywork\ml\deepfaceAndEmotion\source\1056.jpg,768,1024,3,313,269,333,298,neutral,0.0
1523,C:\mywork\ml\deepfaceAndEmotion\source\1056.jpg,768,1024,4,872,283,879,292,fear,0.0
1524,C:\mywork\ml\deepfaceAndEmotion\source\1056.jpg,768,1024,5,997,273,1007,285,angry,0.0
1525,C:\mywork\ml\deepfaceAndEmotion\source\1174.jpg,680,1024,0,519,154,634,312,sad,0.0
1526,C:\mywork\ml\deepfaceAndEmotion\source\1174.jpg,680,1024,1,647,22,711,115,happy,0.0
1527,C:\mywork\ml\deepfaceAndEmotion\source\1174.jpg,680,1024,2,215,2,264,65,happy,0.0
1528,C:\mywork\ml\deepfaceAndEmotion\source\1174.jpg,680,1024,3,691,254,811,417,fear,0.0
